Food Code,Food Name,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg)
17-766,Bounty bar and own brand equivalents,8.6,0.59,3.7,26.3,61.0,480.0,2012.0,10.6,0.0,50.4,3.2,0.0,0.1,41.7,3.0,2.4,0.0,3.2,3.2,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.1,4.0
18-392,Brain,77.0,1.86,11.6,8.8,0.0,126.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,1.7,0.0,0.0,20.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0
11-906,Bran,10.4,2.35,14.8,5.5,20.6,186.0,785.0,18.3,0.0,2.3,0.0,0.0,0.0,2.3,0.0,0.0,0.0,33.0,41.3,19.83,0.89,58.6,2.64,4.82,0.21,16.36,0.74,16.39,0.74,63.6,2.86,63.78,2.86,19.83,0.89,0.0,0.0,0.22,0.02,0.0
11-1036,Brandy snaps,3.2,0.48,2.8,22.5,72.1,489.0,2055.0,22.0,0.0,50.1,6.3,0.0,6.3,37.3,0.0,0.1,0.7,0.9,1.2,0.0,14.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.77,57.4
19-115,Brawn,72.0,1.99,12.4,11.5,0.0,153.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
14-871,Brazil nuts,2.05,1.905,10.4,49.8,2.25,498.5,2055.5,0.5,0.0,1.75,0.0,0.0,0.0,1.75,0.0,0.0,0.0,3.15,0.0,0.0,12.71,19.5,12.715,0.0,0.0,17.15,11.18,0.0,16.325,19.5,12.715,0.0,18.335,13.35,8.705,0.0,0.0,0.0,0.0,0.0
11-1001,Bread,32.22,1.5776,8.976,4.68,49.152,262.28,1112.04,45.22,0.0,3.952,0.388,0.0,0.516,0.128,2.624,0.12,0.0,2.74,4.124,12.5056,0.9844,0.314,0.0496,0.0808,0.0128,15.526,0.5664,17.7836,1.6,20.0796,0.5044,20.4184,1.1408,2.1296,0.336,0.0572,0.0092,0.9024,0.0392,3.176
11-1038,Bread pudding,32.3,0.99,5.9,7.7,48.0,289.0,1220.0,14.7,0.0,33.3,8.9,0.0,8.5,12.2,1.7,2.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,30.1
11-1006,Bread rolls,33.9833,1.7017,9.85,3.05,48.4,248.1667,1054.8333,45.7667,0.0,2.6,0.25,0.0,0.3167,0.0,1.75,0.0,0.0,3.2833,3.2833,9.6883,0.785,0.0,0.0,0.0,0.0,9.2983,0.1783,4.9167,0.785,13.3,0.2567,13.5617,0.8933,0.0,0.0,0.0,0.0,0.0,0.0067,0.0
17-664,Bread sauce,76.8,0.67,4.1,2.5333,15.5,97.6667,412.6667,9.9333,0.1333,5.1667,0.5667,0.0,0.4333,0.5,0.1667,3.2,0.0,0.4,0.3333,0.0,1.2467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7133,0.0,0.0,0.0,0.1933,0.0,0.0,0.0,0.0,0.0,0.06,6.0
13-167,Breadfruit,68.3,0.295,1.45,0.35,26.05,107.0,454.5,24.7,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-895,Breadnut seeds,6.5,1.63,8.6,1.7,73.8,367.0,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-826,Breadsticks,4.2,1.9,10.9,8.1,72.9,389.0,1650.0,69.6,0.0,3.3,0.0,0.0,0.0,0.0,3.3,0.0,0.0,2.1,3.7,79.2,6.01,9.36,0.71,0.45,0.03,10.6,0.8,10.6,0.8,9.8,0.74,9.8,0.74,79.2,6.01,0.0,0.0,0.0,0.0,6.2
11-1019,Breakfast cereal,9.4926,1.33,7.5259,3.5926,70.5148,338.5185,1438.7407,52.3111,0.0741,18.8222,1.1889,0.0,1.3111,13.7259,0.2185,0.337,0.0,5.2519,6.5037,25.1978,0.9263,35.33,0.9067,2.4574,0.0637,25.3215,1.1489,25.5711,1.1615,37.7381,0.9696,37.9107,0.987,25.0304,0.8896,0.1711,0.003,0.393,0.0081,0.2259
16-006,Bream,77.7,2.8,17.5,2.9,0.0,96.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
13-174,Broccoli,89.3,0.5583,3.5,0.6333,2.7,29.6667,126.0,0.5167,0.4,1.6833,0.6833,0.0,0.8833,0.1167,0.0,0.0,0.0,2.5833,2.2333,5.1383,0.135,0.0,0.0133,0.0,0.0283,2.2367,0.01,0.0,0.0533,8.7367,0.0417,0.0,0.2917,0.0,0.0,0.0,0.0,0.115,0.0,0.0
15-700,Broccoli in cheese sauce,76.3667,1.17,7.3,7.5333,5.8667,118.6667,496.3333,2.5,0.0,2.9667,0.4,0.0,0.7,0.0,0.0,1.7667,0.0,1.6,2.5667,0.0,4.5667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.2767,20.2
17-706,Brown fruity sauce,68.2,0.19,1.2,0.1,22.2,98.0,418.0,2.6,0.0,19.6,7.3,0.0,8.3,4.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-678,Brown sauce,79.2,0.11,0.0,0.1,0.0,88.0,374.0,5.8,0.0,0.0,5.2,0.0,5.9,3.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-1127,Brownies,6.3,1.07,6.2,30.8,54.3,506.0,2114.0,8.2,0.0,46.1,0.0,0.0,0.0,45.9,0.0,0.2,0.0,1.7,0.0,0.0,16.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11,0.0,0.0,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.63,111.8
13-177,Brussels sprouts,42.15,0.28,1.75,0.7,2.05,37.0,156.0,0.4,0.1,1.55,0.55,0.0,0.65,0.35,0.0,0.0,0.0,2.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-703,Bubble and squeak,76.1,0.27,1.7,9.05,10.15,127.0,527.5,8.55,0.0,1.6,0.7,0.0,0.6,0.3,0.0,0.0,0.0,1.8,1.9,0.0,0.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.565,0.0,0.0,0.0,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-006,Buckwheat,13.2,1.3,8.1,1.5,84.9,364.0,1522.0,84.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-823,Build up,4.2,3.28,20.5,0.7,63.0,325.0,1383.0,0.0,1.1,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
17-728,Build-up powder,3.0,2.3,14.4,14.9,57.3,407.0,1713.0,26.4,16.6,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-502,Burger,41.3625,2.9206,18.2312,16.3562,12.4625,267.0,1114.5,8.6938,0.0,2.2375,0.0688,0.0,0.0312,0.05,0.05,0.0,0.0,0.3562,0.875,4.0206,6.2488,1.795,0.2794,0.385,0.0619,8.7488,1.7269,6.3006,6.7275,2.1487,0.3338,2.0437,1.1894,6.8931,1.475,0.2294,0.1181,0.6169,0.4531,59.6625
17-655,Butter,21.45,0.085,0.525,75.925,0.625,687.5,2826.75,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,57.0525,41.0075,5.0475,4.025,1.7,1.46,18.945,21.7,19.8475,23.505,6.75,5.5725,6.75,5.8525,22.0425,14.5175,0.6725,1.345,0.905,2.0325,172.475
17-001,Butteroil,0.5,0.1,0.6,99.3,0.0,896.0,3684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,280.0
13-187,Cabbage,90.38,0.2,1.26,0.44,3.69,23.2,97.2,0.03,0.02,3.58,1.53,0.0,1.42,0.63,0.0,0.0,0.0,2.08,2.24,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.03
19-631,Cabbage leaves,78.4,1.15,7.1,4.2,8.3,100.0,418.0,6.4,0.0,1.6,0.7,0.0,0.6,0.3,0.0,0.0,0.0,1.0,1.5,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.3,32.9
11-1005,Cake,21.0522,0.8865,5.2435,16.3609,54.413,373.2609,1569.6522,18.2304,0.0826,35.9391,3.9609,0.0,2.7261,27.0261,1.8478,0.3261,0.0391,1.387,1.2435,15.2087,6.5643,4.4348,0.7352,1.2365,0.1917,15.9826,2.37,16.3661,5.7313,7.0043,1.04,7.0217,2.3896,13.5557,2.1557,0.2009,0.0326,0.3957,0.1861,69.3435
11-740,Cake bars,10.5,0.88,5.0,21.6,57.5,430.0,1804.0,15.0,1.0,41.5,2.1,0.0,1.0,33.3,1.2,4.0,0.0,1.6,1.9,48.08,9.9,11.6,2.39,1.4,0.29,37.33,7.72,38.23,7.91,13.0,2.68,13.13,2.71,48.08,9.9,0.0,0.0,0.9,0.19,29.4
11-916,Cake rusks,2.6,1.39,8.7,23.1,55.7,452.0,1894.0,31.1,0.0,24.6,0.0,0.0,0.0,23.5,1.1,0.0,0.0,2.2,1.6,0.0,8.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42,0.0,0.0,0.0,4.58,0.0,0.0,0.0,0.0,0.0,0.36,82.8
11-839,Cakes,10.0,0.735,4.4,17.4,65.65,420.5,1769.0,22.1,0.0,43.55,0.95,0.0,0.2,41.35,1.05,0.05,0.0,1.5,0.55,22.845,8.25,17.12,1.63,2.8,0.405,36.34,6.16,26.75,6.21,19.925,2.035,18.725,2.025,42.92,8.225,0.075,0.01,0.2,0.035,17.45
11-840,Cakes from 'healthy eating' ranges,24.0,0.57,3.3,2.5,58.8,257.0,1091.0,11.4,0.0,47.4,2.8,0.0,1.7,41.9,1.0,0.0,0.0,1.7,2.6,50.6,1.22,15.66,0.38,2.46,0.06,29.6,0.71,29.63,0.72,18.5,0.45,18.5,0.45,50.55,1.22,0.05,0.0,0.0,0.0,19.4
16-404,Calamari,42.1,1.36,8.5,17.5,25.9,288.0,1206.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.9,12.4,2.07,0.0,9.51,0.0,0.25,27.88,4.66,0.0,4.67,58.33,9.76,0.0,9.76,0.0,0.0,0.0,0.0,0.09,0.02,85.0
15-706,Callaloo and cho cho,85.3,0.3,1.9,6.6,2.6,77.0,317.0,0.1,0.2,2.2,0.9,0.0,0.9,0.5,0.0,0.0,0.0,1.6,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,10.8
15-707,Callaloo and okra,86.1,0.28,1.8,6.4,2.2,73.0,303.0,0.2,0.2,1.9,0.7,0.0,0.7,0.5,0.0,0.0,0.0,1.6,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.14,10.4
15-708,Cannelloni,70.9,0.83,5.05,7.7,15.45,147.5,618.5,13.2,0.0,2.2,0.15,0.0,0.15,0.15,0.1,1.7,0.0,0.75,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.07,0.0
17-649,Caramel bars and sweets,4.8,0.66,4.2,23.6,70.2,493.0,2068.0,0.0,14.3,56.0,4.7,0.0,0.0,39.6,4.2,7.5,0.0,0.3,0.7,61.78,13.78,4.51,1.01,0.33,0.07,33.26,7.42,33.71,7.52,4.84,1.08,4.84,1.08,61.39,13.69,0.39,0.09,0.46,0.1,12.6
13-808,Caraway seeds,9.9,3.16,19.8,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19-558,Carbonnade of Beef,72.6,2.04,12.7,6.5,5.2,134.0,560.0,1.8,0.5,2.7,0.6,0.0,0.5,0.9,0.6,0.0,0.8,0.5,0.8,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.11,39.0
13-809,Cardamom,8.3,1.72,10.8,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-172,Carp,77.3,2.8,17.5,4.7,0.0,112.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,67.0
13-607,Carrot juice,92.3,0.08,0.5,0.1,5.7,24.0,103.0,0.0,0.0,5.7,1.3,0.0,0.9,3.5,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-448,Carrots,89.65,0.0883,0.5667,0.3833,5.9667,27.8333,118.6667,0.2,0.1833,5.5667,1.15,0.0,1.0333,3.3833,0.0,0.0,0.0,2.1667,2.0167,5.6883,0.1017,0.0,0.0117,0.0,0.0017,6.1383,0.0183,0.0,0.055,4.42,0.0133,0.0,0.155,0.0,0.0,0.0,0.0,0.0317,0.0,0.0
14-060,Cashew fruit,86.0,0.14,0.9,0.4,6.8,33.0,139.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-811,Cashew nuts,3.4,3.605,19.1,49.55,18.45,592.0,2453.5,13.35,0.0,5.1,0.0,0.0,0.0,5.1,0.0,0.0,0.0,3.2,2.15,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,0.0,0.0,8.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-208,Cassava,64.4,0.098,0.6,0.2,36.7,141.8,605.2,35.3,0.0,1.4,0.18,0.0,0.1,1.0,0.1,0.0,0.0,1.58,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-638,Casserole,75.6778,1.3422,8.3667,4.5889,8.9444,108.4444,455.5556,3.2444,0.0556,5.4111,0.7778,0.0,0.8667,0.9778,0.0444,0.0,0.0333,1.1444,0.7222,0.0,1.7178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.7822,0.0,0.0,0.0,0.0,0.0,0.0744,22.8667
16-007,Catfish,72.1,3.0567,19.0667,3.2,0.0,105.3333,443.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333,0.0,0.0,0.0,0.9333,0.0,0.0,0.0,0.0,0.0,0.0,53.0
13-512,Cauliflower,91.7,0.355,2.2,0.65,3.95,29.5,125.0,0.1,1.2,2.65,1.05,0.0,1.15,0.45,0.0,0.0,0.0,1.7,1.85,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-637,Cauliflower cheese,80.375,0.795,5.025,5.925,5.875,95.25,398.0,2.35,0.45,2.85,0.75,0.0,0.8,0.25,0.0,1.05,0.0,0.975,1.375,0.0,2.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4125,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.12,8.625
15-715,Cauliflower in white sauce,86.6667,0.4433,2.7333,3.4,6.0667,64.3333,269.0,2.0667,0.0,3.2667,0.6,0.0,0.7,0.3,0.0,1.6667,0.0,1.2,1.4,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.4367,0.0,0.0,0.0,0.0,0.0,0.1,7.9333
15-718,Cauliflower with onions and chilli pepper,88.4,0.3,1.8,3.4,4.6,55.0,231.0,0.0,0.0,3.3,1.2,0.0,1.2,0.9,0.0,0.0,0.0,1.7,2.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-272,Caviare,74.3,1.98,10.9,5.4,0.0,92.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,285.0
13-219,Celeriac,89.55,0.175,1.05,0.45,2.1,16.5,67.5,0.45,0.0,1.65,0.25,0.0,0.35,1.1,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-636,Celery,0.0,0.0,0.0,0.0,0.0,7.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-810,Celery seeds,6.0,2.89,18.1,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-818,Cereal bars,7.75,0.995,5.8,14.5,64.45,395.0,1666.0,26.95,0.0,37.5,8.15,0.0,7.75,17.7,2.4,1.55,0.0,3.35,5.65,42.9,6.14,12.705,1.65,1.3,0.145,42.35,5.805,42.5,5.83,14.05,1.795,14.05,1.795,42.74,6.12,0.16,0.02,0.15,0.025,8.6
11-459,Chapatis,37.15,1.35,7.7,6.9,46.0,265.0,1121.5,44.3,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-223,Chard,92.7,0.295,1.85,0.15,3.05,19.5,82.5,2.55,0.0,0.5,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-132,Cheese,49.1955,3.2718,20.8682,25.6295,1.1182,318.5,1321.6818,0.0636,0.0,1.0545,0.0,0.0091,0.0,0.0,0.0,1.0909,0.0,0.0,0.0,26.3382,16.0682,0.5859,0.1725,0.1723,0.0514,9.7827,2.8114,10.3534,6.7045,0.963,0.2766,1.5407,0.8507,13.373,3.928,0.4611,0.1402,1.7589,0.6748,72.8955
11-997,Cheese and onion rolls,39.6,1.31,8.2,20.0,30.4,327.0,1366.0,24.2,3.3,3.0,0.4,0.0,0.3,0.4,1.4,0.6,0.0,1.2,2.9,48.69,8.97,0.0,0.0,0.0,0.0,35.83,6.61,38.49,7.1,11.65,2.15,12.12,2.24,0.0,0.0,0.0,0.0,3.14,0.58,25.7
12-561,Cheese pudding,67.1,1.7,10.6,9.3,11.7,170.0,712.0,8.6,0.0,3.1,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.3,0.0,0.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.29,100.6
17-665,Cheese sauce,73.3667,1.095,6.9167,8.7167,9.15,140.6667,587.8333,4.4833,0.0,4.7167,0.0,0.0,0.0,0.0,0.0,4.65,0.0,0.1,0.2167,0.0,4.6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.2683,18.3667
12-537,Cheese spread,59.75,2.06,13.15,12.9,3.95,195.5,816.0,0.3,0.0,3.65,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,34.64,8.735,0.0,0.0,0.0,0.0,11.105,2.07,12.795,3.22,0.995,0.19,1.775,0.45,0.0,0.0,0.0,0.0,2.47,0.62,27.35
11-824,Cheese straws/twists,4.7,2.21,14.1,30.3,48.3,510.0,2133.0,46.6,0.0,1.6,0.0,0.0,0.0,0.0,1.6,0.0,0.0,2.4,2.5,61.3,17.54,4.83,1.4,1.01,0.31,26.8,6.89,29.52,7.67,6.0,1.69,6.0,1.71,59.83,17.12,1.47,0.42,2.7,0.78,71.4
12-395,Cheesecake,45.0667,0.87,5.4333,17.1,31.7,294.3333,1232.3333,9.7,0.0667,21.9667,1.3667,0.0,1.2333,17.1,0.4333,1.8333,0.0,0.7333,1.0667,0.0,10.0533,1.2067,0.14,0.2567,0.03,9.3933,1.0933,0.0,5.0467,1.3933,0.1633,0.0,0.8133,21.6333,2.5133,0.25,0.03,2.66,0.54,64.2667
11-1043,Chelsea buns,21.0,1.33,7.8,12.5,57.8,361.0,1522.0,36.9,0.0,21.0,4.4,0.0,4.3,11.2,0.0,1.0,0.0,1.7,1.6,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.02,31.0
14-063,Cherries,51.3625,0.0688,0.4375,0.1,17.6125,83.75,357.0,0.0,0.0,7.85,2.4125,0.0,2.2,2.575,0.0,0.0,0.0,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-811,Chervil,7.2,3.71,23.2,3.9,37.8,237.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-813,Chestnuts,34.5333,0.4567,2.4333,3.3333,45.3333,209.6667,890.0,36.6667,0.0,8.6667,0.0,0.0,0.0,8.6667,0.0,0.0,0.0,5.0667,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2333,0.0,0.0,0.0,1.3667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-782,Chevda/chevra/chewra,3.8,3.26,18.6,31.8,35.5,487.0,2026.0,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.03,0.0,0.0,0.0,9.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-289,Chicken,58.2417,3.3375,20.8517,11.7533,0.41,190.9333,796.4333,0.2533,0.0,0.1417,0.0517,0.0,0.04,0.0467,0.0,0.0,0.0117,0.0433,0.015,26.2783,3.1352,1.7398,0.1598,0.3128,0.0297,4.0057,0.5047,43.1167,5.251,2.0393,0.1868,18.1117,2.0962,2.9638,0.3012,0.0298,0.0032,0.9745,0.1233,95.86
18-504,Chicken breast/steak,51.6,2.83,17.7,11.6,15.8,234.0,982.0,14.6,0.0,1.1,0.3,0.0,0.0,0.3,0.6,0.0,0.0,1.1,0.8,16.01,1.78,20.26,2.25,5.87,0.65,56.91,6.31,57.05,6.33,26.13,2.9,26.13,2.9,15.95,1.77,0.06,0.01,0.14,0.02,48.2
